id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
69066,F,1.325,1.0625,0.325,22.89222125,9.979024,4.479221,6.50621025,9
3461,F,1.4375,1.125,0.4,27.21552,11.43902325,5.783298,10.20582,15
13734,M,1.5625,1.2375,0.45,34.3312445,12.530479,8.1930055,9.4970825,13
38436,F,1.55,1.25,0.4125,38.328524,13.834556,9.8939755,12.757275,10
12687,I,1.225,0.9375,0.3375,15.43630275,7.49844275,3.64291075,4.1106775,8
4811,M,1.625,1.3125,0.4,49.32813,16.20173925,8.09378225,12.190285,19
7886,I,1.35,1.0125,0.375,20.87940675,8.37727725,5.2446575,5.386405,9
52058,M,1.375,1.1,0.375,27.1871705,14.13222575,4.5642695,6.23689,11
66888,M,1.5875,1.2875,0.4625,37.137845,15.1102835,8.20718025,12.88484775,11
26383,M,1.3,1.0125,0.3375,24.59319125,11.1413535,5.25883225,5.386405,9
70473,F,1.525,1.2,0.425,30.94347925,12.1619355,6.5487345,8.1930055,9
71151,I,1.225,0.925,0.3,16.68368075,7.654365,3.118445,5.2446575,8
16421,F,1.55,1.25,0.4125,37.32211675,16.726205,8.674947,10.489315,10
22206,I,1.275,1.0125,0.325,22.1409595,11.07047975,5.68407475,6.0951425,9
69957,I,1.4,1.1375,0.4125,24.38057,11.38232425,4.80524025,6.9456275,8
68977,F,1.4375,1.0875,0.4,25.51455,10.9145575,6.13766675,8.29222875,11
24185,I,0.9625,0.7125,0.225,7.030676,2.65067825,1.871067,1.984465,8
23334,I,1.4,1.1125,0.3,22.11261,9.87980075,4.77689075,6.6621325,9
72575,I,0.9625,0.75,0.25,8.221355,3.92640575,1.7860185,2.3530085,6
37093,F,1.525,1.225,0.425,31.19862475,14.52911875,6.4920355,8.6465975,11
51834,M,1.5,1.175,0.4,33.9910505,12.99824575,8.448151,9.4970825,16
69865,I,1.125,0.875,0.35,13.437663,5.68407475,3.0900955,3.61456125,8
25569,F,1.275,0.95,0.2875,15.5071765,6.90310325,3.75630875,4.932813,9
65004,I,1.175,0.9375,0.2875,14.8267885,6.066793,2.96252275,4.1106775,8
9452,I,0.9,0.675,0.2,6.13766675,2.3530085,1.31825175,1.984465,6
10946,F,1.675,1.3125,0.4,42.82191975,19.94387325,10.50348975,10.0640725,11
63102,F,1.4875,1.1875,0.4125,28.22192725,12.94154675,6.98815175,8.6465975,13
1068,M,1.45,1.125,0.375,27.20134525,12.94154675,4.86193925,7.654365,9
43735,F,1.425,1.05,0.3875,21.50309575,8.0796075,5.3013565,7.7961125,10
25328,I,0.6875,0.5125,0.1625,3.515338,1.247378,0.680388,0.793786,6
13159,M,1.5625,1.2,0.4125,31.18445,12.20445975,7.78193775,9.922325,10
35672,F,1.375,1.1125,0.35,22.75047375,10.149121,4.8477645,6.520385,9
68801,F,1.6,1.2,0.4125,37.98833,18.0586315,8.17883075,9.63883,10
49018,I,1.4625,1.15,0.375,23.45921125,11.94931425,5.10291,6.3786375,9
41186,F,1.55,1.2125,0.4125,28.2077525,10.489315,7.01650125,10.489315,13
42829,I,1.375,1.1,0.375,23.99785175,10.432616,5.896696,7.2291225,10
54978,F,1.55,1.25,0.4,32.545226,15.52135125,6.23689,9.39785925,11
10452,F,1.5625,1.2,0.4125,31.59551775,13.99047825,7.540967,8.788345,13
60904,F,1.6125,1.3,0.5,37.83240775,18.9091165,7.55514175,10.0640725,11
30728,M,1.8625,1.475,0.5,61.6034635,21.262125,11.566596,18.313777,12
59592,M,1.475,1.2125,0.4,30.94347925,11.15552825,6.90310325,9.355335,19
61443,M,1.6375,1.2625,0.45,50.7739545,23.99785175,11.226402,11.3681495,11
32042,F,1.7625,1.3625,0.5,49.34230475,24.79163775,12.3887315,13.60776,11
2625,M,1.625,1.2375,0.4375,36.55668025,17.4916415,8.54737425,9.2135875,10
40702,I,1.325,1.125,0.325,22.792998,9.56795625,3.98310475,6.520385,9
29537,I,0.9375,0.6875,0.2125,6.39281225,2.551455,1.190679,2.4097075,6
57186,M,1.6,1.25,0.4,32.2333815,14.628342,7.04485075,8.9300925,11
51985,F,1.3125,0.975,0.35,27.5273645,14.89766225,5.3580555,7.2291225,11
9902,I,0.975,0.7375,0.25,6.30776375,2.6932025,1.31825175,2.0695135,7
73868,M,1.525,1.2,0.3875,32.715323,13.25339125,7.200773,8.9300925,9
1319,F,1.5125,1.225,0.4,33.4807595,13.53688625,9.07184,8.9300925,14
22038,I,0.5,0.4375,0.1375,1.6726205,0.8221355,0.26932025,0.283495,3
40778,I,0.975,0.725,0.275,8.32057825,4.252425,1.74349425,2.53728025,8
845,M,1.6125,1.35,0.475,45.8978405,20.97863,9.36950975,13.1825175,18
53125,F,1.8,1.3125,0.5,57.606184,25.4295015,12.34620725,14.0330025,10
17820,F,1.25,0.95,0.4,20.96445525,9.7805775,4.03980375,6.80388,7
7473,I,1.05,0.85,0.2875,11.8217415,4.66349275,2.2963095,3.33106625,7
8994,M,1.575,1.2625,0.4125,34.84794275,15.03940975,6.2652395,9.02931575,11
34907,F,1.25,1.05,0.3125,18.92329125,8.85921875,3.72795925,5.8116475,11
38901,M,1.2125,0.95,0.3,14.3731965,6.90310325,3.118445,4.15320175,7
21503,I,0.925,0.6875,0.25,6.59125875,2.83495,1.63009625,2.1262125,7
22780,M,0.4625,0.3125,0.1,0.75126175,0.26932025,0.21262125,0.2551455,5
30411,F,1.5375,1.1875,0.4125,32.50270175,14.92601175,7.98038425,8.50485,10
18925,M,1.1375,0.95,0.3125,16.31513725,8.3064035,3.515338,3.8271825,8
42780,M,1.7125,1.375,0.5,53.4388075,20.2131935,10.149121,16.3009625,20
10676,F,1.5,1.1375,0.3625,28.84561625,14.04717725,4.57844425,7.7961125,8
37446,M,1.575,1.25,0.45,33.40988575,13.56523575,8.901743,9.7805775,11
68328,M,1.65,1.3125,0.4125,41.48949325,19.7737763,8.731646,11.7650425,11
2089,I,1.2625,0.95,0.3625,16.386011,6.30776375,3.72795925,5.386405,12
18138,I,1.125,0.875,0.3,14.81261375,6.860579,3.685435,5.2446575,8
7922,I,0.525,0.375,0.125,1.020582,0.4252425,0.226796,0.3685435,5
28799,F,1.4375,1.05,0.325,27.37144225,11.4248485,5.37223025,10.0640725,10
37732,F,1.4375,1.125,0.4,26.97454925,9.96484925,5.5281525,8.50485,14
6620,M,1.625,1.275,0.475,41.23434775,17.4349425,8.221355,9.4970825,16
41395,I,1.3125,0.975,0.2625,16.5277585,7.3425205,3.742134,4.9611625,8
10761,I,1.025,0.7625,0.2375,8.77417025,4.9611625,2.2963095,2.4664065,6
11813,I,0.9375,0.725,0.2625,8.901743,3.912231,2.324659,2.551455,7
41672,I,0.3875,0.2625,0.1125,0.49611625,0.1417475,0.09922325,0.1417475,5
8082,F,1.3125,1.0,0.325,19.220961,8.164656,4.72019175,5.8116475,8
35250,F,1.5,1.1625,0.375,31.6096925,15.422128,6.19436575,9.07184,9
22512,I,1.3125,1.0125,0.3125,16.85377775,8.9300925,3.6003865,5.2446575,11
57943,M,1.3625,1.0875,0.3875,21.375523,7.6260155,4.89028875,7.2291225,16
57340,I,0.7375,0.525,0.1375,3.4869885,1.71514475,1.13398,1.190679,6
40708,I,0.6125,0.4375,0.1375,1.6159215,0.737087,0.510291,0.510291,5
64197,F,1.5,1.225,0.4,29.3979435,13.31009025,6.78970525,7.7961125,11
8591,I,0.925,0.7,0.25,7.9662095,3.40194,1.57339725,1.984465,7
60979,I,0.825,0.6375,0.15,5.613201,2.551455,1.03475675,1.5592225,6
6778,M,1.425,1.125,0.375,25.51455,9.2135875,5.40057975,7.087375,11
29279,M,1.375,1.0875,0.375,30.4190135,12.28950825,6.6054335,8.3631025,12
22204,F,1.5125,1.1875,0.4,27.499015,13.097469,6.13766675,7.7961125,9
40822,I,1.15,0.8875,0.3,12.417081,5.59902625,2.4664065,3.5436875,9
25626,F,1.825,1.375,0.55,63.105987,25.84056925,13.5794105,15.30873,12
20206,I,1.225,0.9625,0.2875,15.03940975,6.7188315,3.6003865,4.6776675,8
71454,F,1.65,1.275,0.45,46.42230625,17.78931125,9.68135425,13.4660125,11
38792,M,1.175,0.8875,0.3125,13.53688625,5.96756975,2.99087225,4.06815325,8
69883,M,1.425,1.1125,0.4,26.308336,11.623295,5.76912325,8.221355,14
18843,M,1.4375,1.1125,0.3625,24.153774,12.190285,4.89028875,7.654365,8
59226,M,1.425,1.1,0.425,24.73493875,11.8784405,5.7549485,6.9456275,9
15219,M,1.25,0.95,0.3125,18.18620425,8.15048125,3.9405805,4.5642695,11
47869,I,1.375,1.0625,0.3625,25.7129965,10.19164525,4.422522,6.9456275,9
73432,F,1.4375,1.125,0.425,24.67823975,11.7083435,4.89028875,6.27941425,10
23613,F,1.5125,1.175,0.375,33.46658475,11.15552825,8.3064035,11.90679,16
30665,M,1.3,1.0625,0.3,20.3265915,8.37727725,4.2807745,5.2446575,9
14759,F,1.3,0.9625,0.3375,19.80212575,8.34892775,3.96893,6.0951425,10
36747,M,1.4375,1.125,0.4125,24.210473,10.9712565,4.9044635,8.0796075,12
35635,F,1.425,1.125,0.3625,25.92561775,9.82310175,5.14543425,7.2291225,10
44129,F,1.2875,1.0125,0.3125,20.96445525,8.97261675,4.53592,7.087375,10
35532,F,1.5875,1.275,0.4625,33.26813825,14.911837,8.3631025,8.3631025,11
37673,F,1.6125,1.25,0.45,37.74735925,16.05999175,7.824462,12.3320325,11
66688,F,1.1875,0.875,0.275,12.34620725,5.91087075,3.10427025,3.5436875,9
63169,F,1.525,1.175,0.425,31.2127995,14.13222575,5.3580555,7.7961125,15
58098,I,1.375,1.0875,0.3875,22.169309,7.69688925,4.762716,8.0796075,10
35977,F,1.0875,0.8125,0.3,12.68640125,5.556502,2.948348,3.2601925,9
50212,M,1.5,1.2125,0.375,29.5685285,12.1619355,7.427569,8.50485,9
37831,I,0.7375,0.575,0.2125,3.89805625,1.85689225,0.92135875,1.417475,6
34379,F,1.65,1.2875,0.4625,43.41881275,20.14231975,9.979024,13.4660125,14
71539,F,1.2,0.95,0.2375,16.68368075,6.53455975,3.7137845,4.9611625,11
54389,F,1.675,1.3125,0.4625,41.22385975,18.83824275,6.4920355,12.3320325,10
45716,I,1.1125,0.7625,0.2625,10.716111,4.9611625,2.721552,2.96252275,7
42610,M,1.5,1.175,0.375,31.3828965,13.62193475,6.010094,8.788345,10
5449,F,1.4625,1.1625,0.35,25.911443,11.04213025,6.30776375,7.6827145,9
69751,F,1.325,1.0375,0.3875,22.169309,5.96756975,3.89805625,8.0796075,13
6761,I,1.0875,0.8125,0.25,10.3475675,4.5075705,2.25378525,2.9766975,6
73224,M,1.5875,1.2625,0.425,41.503668,20.9502805,8.03708325,10.0640725,15
18684,I,0.6375,0.475,0.1375,2.62232875,0.793786,0.4252425,1.13398,5
61850,I,0.775,0.6375,0.2,5.00368675,3.18931875,1.5025235,1.417475,7
45726,I,1.0625,0.8125,0.2375,9.19941275,4.15320175,2.0695135,2.494756,8
34625,M,1.625,1.3125,0.475,40.78075575,14.92601175,9.7805775,14.3164975,23
13252,M,1.5,1.175,0.4125,32.41765325,15.30873,7.2291225,8.0796075,9
37033,I,1.275,1.0,0.325,18.6256215,9.468733,4.706017,4.9611625,8
32659,M,1.6,1.25,0.375,35.0116325,14.50076925,8.54737425,9.00096625,11
3499,M,1.45,1.1,0.4125,25.52872475,11.15552825,6.123492,8.0796075,15
66292,I,0.8375,0.6625,0.1875,5.71242425,2.45223175,1.14815475,1.984465,12
54207,I,0.625,0.4,0.15,1.1056305,0.7087375,0.4252425,0.4252425,3
42014,F,1.475,1.0875,0.375,25.51455,11.83591625,4.819415,7.5126175,9
63422,I,1.175,0.9,0.2625,14.0330025,5.82582225,2.87747425,4.32329875,8
2503,I,0.475,0.275,0.1875,0.963883,0.21262125,0.12757275,0.1417475,3
33890,I,0.9625,0.75,0.2,7.6827145,3.1467945,1.40330025,2.1262125,7
65802,M,1.3625,1.0875,0.325,22.566202,9.62465525,4.8477645,6.747181,8
36050,M,1.575,1.2625,0.5,34.6147395,15.77649675,6.406987,11.3398,12
54984,M,1.5375,1.1875,0.4,35.9755155,16.329312,8.46232575,9.2135875,13
51118,M,1.6125,1.2625,0.4,36.85435,17.0097,8.901743,10.0640725,10
51953,I,1.25,1.0,0.375,19.74542675,9.015141,3.7137845,5.953395,8
23975,I,0.9,0.6625,0.225,6.13766675,2.721552,1.077281,1.984465,7
1738,I,0.9,0.675,0.2,5.556502,2.211261,1.0489315,1.65844575,6
71010,F,1.7375,1.4125,0.4875,49.2430815,23.17571625,11.566596,13.834556,10
68074,I,1.1,0.8375,0.2625,11.89261525,5.10291,2.22543575,3.30271675,8
11376,F,1.525,1.175,0.4375,28.76056775,15.081934,5.3580555,7.6827145,8
5394,I,1.05,0.8375,0.275,11.77921725,4.46504625,2.48058125,2.6932025,7
25764,I,0.9625,0.7125,0.225,6.80388,2.50893075,1.6726205,2.4097075,7
22472,M,1.55,1.2,0.425,36.86580425,16.5844575,5.556502,9.2135875,15
14128,F,1.575,1.225,0.4875,32.034935,12.99824575,5.556502,9.752228,11
38728,F,1.4125,1.075,0.375,25.27357925,11.04213025,5.03203625,8.9300925,9
30378,I,1.1,0.9125,0.275,11.6516445,4.9611625,2.42388225,3.8271825,8
5847,I,1.2,0.925,0.3,15.49300175,6.08096775,4.5642695,4.1673765,9
27320,F,1.45,1.1375,0.3375,30.51823675,14.92601175,6.16601625,7.2291225,10
25438,I,0.95,0.725,0.2375,6.56290925,2.664853,1.6726205,2.1262125,6
56032,I,0.6875,0.5125,0.125,2.381358,0.89300925,0.5386405,0.72291225,5
37897,M,1.9375,1.575,0.5375,71.31316725,32.47435225,13.2959155,17.57669,14
33058,M,0.85,0.625,0.2125,5.1879585,2.25378525,1.5592225,1.5592225,7
49770,M,1.5125,1.2125,0.4125,33.92017675,13.53688625,7.10154975,8.788345,10
20340,I,1.0,0.7625,0.225,8.8733935,3.78465825,1.7293195,2.5798045,7
62303,F,1.5,1.175,0.375,31.87901275,14.50076925,6.95980225,8.788345,10
29173,M,1.3,1.0,0.3625,18.86659225,8.8733935,3.458639,4.819415,7
17532,M,1.3125,1.0375,0.35,18.27125275,8.0796075,4.706017,5.6699,8
48185,M,1.55,1.25,0.425,37.81959325,13.947954,8.3631025,11.056305,14
37870,I,1.075,0.775,0.25,10.73028575,4.252425,1.97029025,2.42388225,7
16129,M,1.2625,0.9625,0.325,18.71067,7.72523875,3.81300775,4.9611625,10
10394,F,1.55,1.225,0.475,32.16250775,12.82814875,7.52679225,10.489315,13
68014,F,1.625,1.25,0.4,39.81687275,19.674553,9.015141,9.17106325,10
67285,I,0.7,0.5125,0.2125,3.1467945,1.5025235,0.963883,0.907184,3
39969,F,1.6,1.275,0.4875,43.20347475,16.82542825,10.56018875,11.7650425,14
56823,I,1.175,0.9,0.3,13.53688625,5.96756975,2.99087225,4.819415,8
73393,M,1.65,1.325,0.4375,39.70347475,20.695135,8.2497045,10.61688775,10
37670,M,1.3375,1.0875,0.3375,22.89222125,9.39785925,5.68407475,6.23689,10
20406,M,1.4125,1.1,0.375,25.4295015,11.736693,4.57844425,7.654365,10
46467,F,1.5125,1.175,0.4125,30.71668325,13.5794105,6.917278,8.77417025,11
72537,F,1.7125,1.375,0.5,50.76681,23.09066775,10.02154825,13.891255,11
119,I,1.1875,0.875,0.3125,13.664459,5.8683465,3.30271675,4.1106775,9
44489,I,1.175,0.9375,0.325,15.09610875,6.39281225,3.118445,4.5642695,8
10043,M,1.6125,1.25,0.425,44.8772585,20.85105725,9.695529,10.489315,9
23220,M,1.2625,0.9875,0.3125,15.80484625,8.4198015,2.73572675,4.819415,9
13661,M,0.7125,0.525,0.15,2.65067825,0.8788345,0.6520385,0.850485,5
43264,M,1.5,1.175,0.4125,29.15746075,13.62193475,5.57067675,8.50485,9
6697,M,1.4625,1.1375,0.375,27.9809565,12.34620725,5.88252125,8.788345,8
56949,I,0.9375,0.7,0.2375,6.2652395,2.2963095,1.31825175,1.984465,7
61194,M,1.425,1.125,0.325,26.2799865,9.07184,5.216308,6.80388,9
60369,I,0.5375,0.375,0.1375,1.304077,0.510291,0.4252425,0.4252425,4
34732,M,1.375,1.0625,0.375,28.91649,13.097469,6.08096775,8.221355,11
17155,M,1.2375,0.9375,0.4625,23.85610425,10.67358675,5.08873525,7.2291225,14
22934,F,1.2125,0.9625,0.3375,15.195332,5.37223025,4.025629,5.5281525,14
15672,F,1.45,1.2,0.4375,29.97959625,10.81533425,6.23689,11.056305,19
6916,I,1.075,0.8375,0.3,14.44407025,8.40562675,2.608154,4.6776675,7
54305,M,1.525,1.2,0.375,32.4601775,15.4504775,6.98815175,8.3631025,9
47357,F,1.55,1.1875,0.4375,31.864838,12.6155275,7.27164675,9.07184,14
45289,I,0.825,0.6,0.175,4.20990075,12.0485375,0.9922325,1.2757275,5
5342,F,1.1875,0.9,0.3125,12.813974,5.93922025,2.93417325,3.685435,9
65167,F,1.625,1.3125,0.475,43.9700745,20.28406725,10.44679075,11.679994,10
64290,I,0.875,0.65,0.2375,6.30776375,2.721552,1.68679525,2.1262125,7
38189,M,1.5125,1.15,0.45,31.62386725,13.5794105,7.27164675,9.1001895,10
10984,F,1.425,1.0375,0.3125,27.555714,12.79979925,5.88252125,7.654365,15
58822,M,1.175,0.925,0.375,19.09338825,5.91087075,4.12485225,6.3786375,10
41896,M,1.0375,0.825,0.25,10.8011595,4.83358975,2.1262125,3.2601925,8
5001,F,1.5625,1.2125,0.4125,28.70386875,12.43125575,6.53455975,11.90679,10
30533,I,1.1,0.8625,0.2625,12.99824575,5.14543425,2.721552,3.8271825,9
64605,M,1.575,1.25,0.4125,34.5013415,14.0897015,8.68912175,8.9300925,13
51552,F,1.6125,1.25,0.4,34.58639,13.90542975,8.50485,8.50485,9
31829,F,1.6625,1.2625,0.4,36.61337925,17.8885345,8.63242275,9.07184,9
70730,I,1.15,0.875,0.3375,14.75591475,5.71242425,3.5436875,4.3941725,9
24876,I,0.7,0.525,0.1625,2.721552,0.850485,0.52446575,0.850485,3
29726,M,1.6,1.25,0.425,36.3157095,16.96717575,8.68912175,9.7805775,9
57927,M,1.6125,1.25,0.45,42.51007525,16.23008875,7.9662095,12.190285,11
5479,I,1.475,1.1375,0.3875,29.44095575,12.85649825,7.6260155,7.29999625,13
9043,F,1.6125,1.25,0.5125,41.39027,18.8524175,8.57572375,12.3320325,11
62782,M,1.1875,0.925,0.3125,13.154168,6.2652395,3.30271675,4.1106775,8
35676,M,1.3375,1.075,0.3625,24.9192105,8.3631025,5.57067675,7.93786,14
28663,I,0.9625,0.775,0.275,8.06543275,3.01922175,2.1262125,2.83495,7
24094,M,1.4625,1.1,0.3625,25.7129965,13.4660125,5.6415505,7.93786,9
9613,F,1.65,1.1875,0.4375,29.72445075,12.88484775,7.314171,8.50485,10
12371,I,1.1,0.85,0.3,10.4609655,4.5075705,2.33883375,3.40194,7
14981,M,1.5625,1.2125,0.35,33.962701,17.6617385,6.47786075,8.34892775,8
39669,I,1.3,0.95,0.275,17.7184375,9.25611175,3.67126025,4.53592,8
15514,M,1.4375,1.125,0.3875,26.09571475,11.41067375,4.83358975,7.37087,8
13876,M,1.4125,1.0875,0.3875,24.73493875,9.865626,4.989512,7.654365,10
26368,F,1.4125,1.075,0.3,20.87940675,9.6671795,3.855532,5.8116475,10
46681,M,1.65,1.3125,0.4875,44.8772585,19.6462035,8.94426725,11.283101,11
33590,M,0.925,0.7,0.1875,6.6054335,2.56562975,1.26155275,1.984465,7
19821,M,1.4125,1.125,0.35,27.93843225,13.1258185,5.68407475,6.23689,9
72016,I,1.05,0.7625,0.2625,7.95203475,2.76407625,1.74349425,2.721552,8
30018,I,1.425,1.075,0.3625,23.88445375,10.035723,4.86193925,6.6621325,9
61230,I,1.325,1.0125,0.375,18.4555245,7.2291225,4.5075705,5.953395,10
61560,I,1.375,1.075,0.375,23.85610425,10.78698475,5.613201,6.80388,9
23965,M,1.325,1.1,0.35,19.43358225,8.12213175,4.53592,5.8116475,10
35164,M,1.6875,1.3,0.475,44.84794275,18.0586315,9.45455825,11.4815475,12
32273,M,1.5,1.2,0.4125,29.937072,12.96989625,6.917278,7.72523875,10
27887,M,1.175,0.9125,0.3125,13.56523575,5.74077375,2.96252275,4.3941725,12
8522,I,1.0625,0.8125,0.25,11.0279555,4.6776675,1.7860185,2.9199985,8
4059,M,1.3125,1.0625,0.375,24.56484175,11.3398,4.989512,7.2291225,8
41494,F,0.9,0.6875,0.2375,7.93786,3.50116325,1.2757275,2.05533875,12
36426,I,1.1,0.8,0.25,10.9145575,4.5075705,2.33883375,2.9766975,7
42413,M,1.5625,1.2125,0.45,34.23202125,12.3320325,7.41339425,10.489315,16
71911,F,1.425,1.1375,0.3625,26.761928,12.47378,5.2446575,7.5126175,8
27155,M,1.225,0.975,0.4125,20.2698925,5.06038575,4.52174525,5.8116475,11
69002,F,1.4375,1.125,0.3625,27.17299575,14.13222575,4.7910655,6.3786375,8
64649,F,1.5625,1.2375,0.4375,34.8415355,13.4660125,7.86698625,10.0640725,13
18842,M,1.575,1.2875,0.425,35.59279725,14.33067225,8.4198015,10.0640725,15
16716,M,1.275,0.9875,0.3,15.66309875,6.633783,3.6003865,4.6776675,9
36134,F,1.4,1.125,0.4,30.94347925,11.169703,6.6621325,7.29999625,11
4673,M,1.475,1.1625,0.375,31.354547,11.963489,6.90310325,9.355335,13
45464,F,1.6875,1.325,0.45,35.550273,14.50076925,6.36446275,12.11941125,17
7761,F,1.45,1.1625,0.4,29.24250925,11.8784405,5.57067675,8.3631025,12
58110,F,1.4625,1.1375,0.3375,27.1871705,7.8528115,6.2652395,8.9300925,17
50680,M,1.5375,1.175,0.3875,33.92017675,15.762322,6.56290925,9.7805775,10
68594,F,1.4375,1.15,0.3625,23.756881,11.77921725,4.69184225,6.53455975,9
64451,I,1.025,0.75,0.25,8.5331995,4.63514325,1.9561155,2.551455,6
19151,I,1.2875,0.9375,0.3375,19.8163005,9.82310175,3.84135725,4.819415,7
24423,M,1.325,1.0625,0.35,17.349894,7.10154975,4.195726,5.5281525,10
69222,I,1.0125,0.775,0.2375,7.95203475,3.231843,0.97805775,3.118445,10
9367,M,1.4625,1.15,0.3375,28.8314415,10.64523725,5.6982495,7.087375,10
10317,I,0.9,0.675,0.225,6.577084,2.11203775,1.1056305,1.984465,6
66185,I,1.025,0.8,0.225,9.8372765,4.63514325,2.5231055,2.83495,7
53197,F,1.45,1.1375,0.375,30.8159065,10.5176645,6.22271525,7.654365,11
21190,I,1.2625,0.975,0.3375,17.36406875,7.5693165,4.025629,4.876114,9
20277,M,1.1,0.85,0.3125,12.133586,5.783298,2.324659,3.345241,8
48820,M,1.5625,1.225,0.375,32.2333815,16.726205,5.726599,8.3631025,10
65626,F,1.6125,1.225,0.4125,32.47435225,13.31009025,6.93145275,9.355335,9
24778,M,1.5375,1.2625,0.3875,29.1149365,13.6928085,6.7755305,10.0640725,12
66186,M,1.5,1.1875,0.375,33.4807595,15.932419,6.98815175,8.50485,8
23861,F,1.4625,1.1375,0.4125,29.69610125,13.1825175,6.64795775,8.9300925,10
54007,F,1.525,1.2125,0.3875,35.76289425,17.293195,7.29999625,9.63883,12
3568,M,1.5625,1.1375,0.375,35.833768,18.200379,7.44174375,9.39785925,9
33714,I,0.9,0.6875,0.275,6.0951425,2.84912475,1.190679,2.4097075,10
41199,F,1.575,1.2625,0.425,33.8776525,13.05494475,7.27164675,10.0640725,11
26182,M,1.1,0.8625,0.2625,12.14776075,4.6776675,2.3530085,3.742134,8
41414,M,1.65,1.2625,0.45,36.060564,17.08057375,8.3631025,8.9300925,11
12296,F,0.825,0.575,0.175,4.40834725,1.54504775,0.9922325,1.360776,11
66149,I,1.4375,1.1125,0.3875,24.323871,10.36174225,4.422522,7.35669525,15
60743,M,1.7,1.275,0.3875,45.57182125,20.241543,9.6104805,13.33843975,9
46466,F,1.6875,1.3375,0.45,39.972795,17.08057375,9.00096625,11.90679,12
71162,M,1.5875,1.225,0.425,32.4601775,13.93377925,6.64795775,9.2135875,13
7379,I,1.4125,1.1625,0.375,29.15746075,12.57300325,5.3013565,7.15824875,11
11934,M,1.375,1.025,0.3625,22.80717275,9.8372765,5.2446575,7.2291225,16
1554,I,0.625,0.4625,0.225,2.36718325,0.7654365,0.510291,0.56699,6
34618,F,1.6375,1.25,0.45,41.730464,14.401546,8.901743,12.6155275,10
33605,I,0.9625,0.75,0.275,8.958442,3.44446425,1.63009625,2.83495,7
18022,F,0.9875,0.7625,0.225,8.845044,4.0539785,1.68679525,2.67902775,8
59493,M,1.2125,0.9375,0.2875,16.42853525,8.3631025,3.95475525,3.40194,7
6943,M,1.65,1.2625,0.425,40.44056175,21.148727,10.0073735,10.942907,9
27923,F,1.425,1.1,0.375,24.73493875,12.57300325,5.2446575,6.80388,9
44752,M,1.4125,1.1125,0.3625,27.71163625,9.48290775,5.06038575,7.087375,13
2898,F,1.4375,1.1125,0.4,26.3933845,12.60135275,5.8683465,7.7961125,10
15587,I,0.7875,0.5875,0.2375,3.98310475,1.54504775,0.77961125,1.417475,8
31931,F,1.45,1.125,0.4,28.05183025,12.57300325,5.93922025,9.7805775,11
71641,M,1.4375,1.125,0.3875,24.8058125,11.623295,5.54232725,7.2291225,9
40882,M,1.625,1.3125,0.4625,39.41997975,16.82542825,6.747181,13.1825175,16
67559,I,0.875,0.6625,0.225,5.25883225,2.59397925,1.06310625,1.70097,6
36540,F,1.7625,1.4125,0.45,45.25997675,20.0430965,10.24834425,12.6155275,12
11930,F,1.6,1.2375,0.4875,35.62114675,14.10387625,7.144074,9.355335,9
16514,I,1.1375,0.9375,0.3375,14.69921575,6.6054335,3.515338,4.1106775,8
7683,M,1.3,1.0125,0.3625,27.9242575,8.845044,5.556502,8.3631025,13
27001,M,1.5,1.175,0.4375,31.62386725,15.97494325,7.314171,9.922325,8
10049,F,1.575,1.225,0.4375,30.71668325,11.75086775,7.3992195,9.7805775,11
48605,F,1.4,1.125,0.4,22.8780465,8.63242275,4.3941725,8.50485,23
71787,F,1.5125,1.225,0.375,31.19862475,15.35125425,4.72019175,8.3631025,9
51893,M,1.4875,1.1625,0.3875,27.8675585,12.3320325,6.59125875,7.5126175,11
23090,M,1.1125,0.8625,0.35,13.494362,5.82582225,2.87747425,3.07592075,12
28636,F,0.8625,0.6625,0.1875,5.5848515,2.05533875,1.65844575,1.70097,6
32346,F,1.45,1.125,0.375,26.08154,12.3887315,6.010094,8.20718025,11
72202,F,1.3625,1.0375,0.3125,16.2442635,6.3786375,3.515338,4.819415,13
40016,M,1.45,1.125,0.4,28.27862625,11.15552825,6.2652395,8.9300925,15
60953,I,0.9625,0.725,0.2375,7.144074,3.8271825,1.63009625,2.26796,7
67114,M,1.275,1.0,0.3375,21.21960075,8.1930055,3.7704835,7.2291225,8
68197,I,0.6375,0.4875,0.175,2.2963095,0.7654365,0.58116475,0.7087375,6
25128,I,0.8625,0.65,0.225,5.68407475,2.7499015,1.0489315,1.8427175,9
522,I,0.7,0.5125,0.1875,3.6003865,1.474174,0.32601925,0.9922325,6
35395,M,0.95,0.725,0.25,7.9095105,3.27436725,1.3891255,2.1262125,9
42697,F,1.3,1.0125,0.3375,19.74542675,8.12213175,3.86970675,6.0951425,9
11597,F,1.4,1.1,0.3,24.5790165,12.11941125,4.7343665,5.10291,10
1433,F,1.45,1.1,0.3625,20.28406725,8.43397625,5.953395,5.953395,10
