id,CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
180,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,39.94
3100,198.6,132.4,0.0,192.0,0.0,978.4,825.5,90,38.46
1623,475.0,0.0,0.0,181.0,11.5,882.0,611.0,28,69.66
3098,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,21.91
4619,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,35.23
278,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,63.14
1487,349.0,0.0,0.0,192.0,0.0,935.4,781.2,7,38.07
3207,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,22.5
1204,200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,18.42
2311,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,10.73
432,313.0,0.0,0.0,178.0,8.0,1002.0,689.0,28,44.52
289,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,27.87
1027,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,33.7
535,500.1,0.0,0.0,200.0,0.0,1124.4,613.2,90,50.46
5077,339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,25.72
1187,313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,55.26
188,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,14,25.61
2651,149.0,153.0,194.0,176.0,7.0,953.0,780.0,28,13.09
5253,446.0,24.0,79.0,162.0,11.6,967.0,870.0,3,4.83
2133,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,14,22.49
3589,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,37.8
706,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,43.94
4917,393.0,0.0,0.0,192.0,0.0,940.2,839.2,28,76.8
270,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,52.61
3375,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,15.61
4421,322.0,0.0,0.0,185.0,0.0,1118.0,784.0,7,35.23
2518,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,32.96
4629,475.0,118.8,0.0,181.1,8.9,852.1,781.5,28,49.9
111,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,33.8
1170,252.3,0.0,98.8,146.3,14.2,987.8,889.0,3,39.4
1391,385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,10.22
2288,277.1,0.0,97.4,160.6,11.8,973.9,875.6,3,10.73
220,212.0,144.7,0.0,203.5,0.0,973.4,875.6,3,19.42
2191,424.0,20.0,132.0,168.0,8.9,822.0,801.0,56,41.37
627,238.1,0.0,0.0,186.7,0.0,949.9,847.0,28,31.18
5235,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,21.65
2698,233.8,0.0,94.6,197.9,4.6,947.0,852.2,56,51.73
3928,339.2,0.0,0.0,185.7,0.0,1069.2,676.6,28,51.06
4286,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28,39.0
790,236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.12
4715,310.0,0.0,0.0,203.0,0.0,974.0,759.0,28,36.56
461,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,12.84
4764,218.2,54.6,123.8,140.8,10.9,926.1,746.6,56,44.52
551,500.0,0.0,0.0,200.0,3.0,1125.0,613.0,28,36.35
3411,141.3,212.0,0.0,185.7,0.0,973.4,724.3,28,27.92
4873,304.0,140.0,0.0,218.0,6.0,895.0,722.0,28,17.96
1886,287.0,0.0,97.0,197.0,7.5,879.0,825.5,28,32.72
198,153.1,144.7,132.1,178.1,8.1,877.2,868.7,28,28.1
4102,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,43.58
3815,491.0,26.0,123.0,210.0,3.9,882.0,699.0,56,52.2
402,133.0,0.0,0.0,192.0,0.0,927.4,839.2,90,47.71
4334,313.3,0.0,113.0,178.5,7.5,1001.9,688.7,28,32.11
3226,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,38.11
5150,400.0,0.0,0.0,195.0,0.0,1100.0,820.0,28,40.2
2370,397.0,0.0,0.0,189.0,11.6,967.0,712.0,3,43.57
3450,427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,42.42
4828,200.0,0.0,0.0,168.0,0.0,1000.0,827.0,14,12.46
650,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,61.24
4335,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,41.54
708,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,34.74
1995,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,36.35
5039,170.3,170.3,0.0,185.7,0.0,1026.6,724.3,7,8.54
1941,469.0,117.2,0.0,137.8,32.2,852.1,840.5,56,79.4
2846,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14,17.44
1424,102.0,288.0,0.0,192.0,11.2,913.2,803.7,56,33.4
1216,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,28,48.4
4201,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,52.5
2633,356.0,0.0,132.0,158.0,8.5,1056.0,801.0,56,44.7
314,157.0,243.5,0.0,220.0,5.3,1022.0,698.0,28,24.1
2509,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,68.1
1427,167.4,129.9,128.6,168.4,7.8,1006.3,746.6,28,19.54
4553,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,30.65
4840,318.8,0.0,124.8,210.7,4.5,852.1,880.4,3,6.88
113,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,46.68
960,288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,31.65
3400,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,25.48
2644,148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,13.09
1114,212.1,141.3,121.6,180.3,5.7,1057.6,779.3,28,26.14
3886,331.0,0.0,116.0,192.0,0.0,1025.0,821.0,28,10.54
5406,190.7,0.0,125.2,166.6,7.9,1079.0,770.1,56,63.14
4943,152.5,170.2,0.0,178.9,11.2,1001.9,688.7,28,61.24
3740,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,17.82
4139,332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,68.5
3997,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,39.59
4897,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,25.56
3065,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,32.92
5254,214.9,53.8,121.9,155.6,9.5,1014.3,780.6,7,46.39
2302,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,54.28
1703,200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,45.84
326,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.4
604,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,33.7
4531,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,52.82
3532,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,44.3
2395,252.0,0.0,0.0,186.0,0.0,1104.0,784.0,28,38.46
3010,212.6,0.0,121.6,169.6,7.6,1055.6,777.8,3,15.58
4686,475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,39.3
1657,540.0,0.0,0.0,173.0,0.0,1120.0,676.0,28,32.88
1937,314.0,145.0,113.0,178.0,8.0,1002.0,690.0,28,33.56
1288,289.0,0.0,0.0,185.0,0.0,924.0,760.0,28,65.2
1777,133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,31.9
3985,388.6,97.1,0.0,157.9,12.1,852.1,925.7,7,58.8
3349,166.0,0.0,163.0,219.0,11.6,1046.0,678.0,28,27.66
2004,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,39.38
3889,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,29.87
3393,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,13.46
3487,250.0,0.0,0.0,200.0,0.0,1111.0,675.0,28,57.03
3571,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,41.15
789,250.0,0.0,0.0,190.0,0.0,1100.0,820.0,28,49.2
2654,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,36.25
1849,326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,46.23
2042,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,52.52
871,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,23.35
169,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,10.79
1779,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,55.2
5100,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,51.86
2104,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,35.23
3693,288.4,117.2,0.0,181.1,8.1,879.8,716.1,28,14.31
73,213.5,98.1,24.5,181.7,6.7,1065.8,785.6,56,35.86
420,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,36.99
1907,339.0,0.0,0.0,197.0,0.0,968.0,774.0,28,22.84
4328,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,42.03
4306,388.6,93.8,0.0,157.9,9.9,882.9,992.6,100,55.9
92,366.0,38.0,0.0,228.0,0.0,932.0,670.0,365,41.93
4944,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,38.7
5098,500.0,0.0,0.0,200.0,0.0,1111.0,613.0,28,50.66
4508,297.2,0.0,117.5,174.8,9.6,1023.3,753.5,14,25.12
3425,250.0,0.0,95.7,191.8,5.3,916.0,857.2,28,35.36
4519,266.0,114.0,0.0,228.0,0.0,932.0,670.0,28,24.44
2843,485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28,44.3
494,475.0,0.0,0.0,228.0,0.0,932.0,594.0,90,49.77
1375,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,53.52
3733,313.0,145.0,0.0,179.0,8.0,867.0,824.0,28,41.54
2559,313.3,0.0,0.0,178.5,9.0,888.0,889.0,7,22.44
1691,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14,9.85
1164,158.8,0.0,0.0,185.7,0.0,1040.6,734.3,3,10.35
2617,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,31.25
1270,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,32.72
2944,350.0,0.0,0.0,203.0,0.0,974.0,775.0,3,14.7
5037,424.0,22.0,0.0,168.0,8.9,822.0,750.0,56,74.36
3418,160.0,188.0,146.0,203.0,11.0,828.0,709.0,28,25.22
2167,183.9,116.8,0.0,203.5,0.0,959.2,800.0,28,24.29
618,286.3,0.0,0.0,144.7,0.0,1002.0,803.7,28,46.2
4640,252.3,0.0,0.0,198.6,0.0,833.9,784.3,28,49.2
3667,139.6,209.4,0.0,192.0,0.0,1047.8,806.9,180,38.56
124,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,25.1
3829,339.0,0.0,0.0,197.0,0.0,969.0,781.0,14,27.63
4760,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,14.4
4329,339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,9.13
4556,194.7,0.0,100.5,170.2,7.5,1006.4,905.9,14,18.42
3653,297.8,0.0,95.6,191.9,9.6,953.4,847.0,14,27.92
1647,297.2,0.0,0.0,174.8,9.5,1022.8,753.5,3,7.75
2418,266.0,114.0,0.0,228.0,0.0,932.0,670.0,270,38.33
3992,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,35.17
869,318.8,212.5,0.0,155.7,10.8,852.1,759.3,100,49.9
3172,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,13.57
1042,212.0,19.0,141.0,154.0,11.6,942.0,801.0,56,65.91
5036,332.5,142.5,0.0,228.0,9.5,932.0,594.0,270,44.28
356,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,15.52
1162,439.0,177.0,0.0,186.0,32.2,884.9,707.9,28,56.14
4566,333.0,0.0,0.0,192.0,0.0,931.2,842.6,360,41.24
3484,400.0,0.0,0.0,178.0,0.0,1025.0,745.0,28,41.94
1643,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,41.54
1694,305.3,0.0,0.0,196.0,0.0,965.4,631.0,28,31.35
4331,400.0,0.0,0.0,188.0,0.0,1025.0,745.0,7,27.77
5006,277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28,71.3
1872,376.0,0.0,0.0,200.0,0.0,1113.0,833.0,28,69.66
579,326.0,0.0,0.0,178.0,8.9,870.0,822.0,28,56.61
4179,157.0,236.0,0.0,192.0,0.0,884.9,891.9,7,19.01
2107,332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,24.29
1988,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,13.2
2394,350.0,0.0,0.0,183.9,0.0,1050.0,750.0,28,37.92
4874,374.0,0.0,0.0,190.0,0.0,1038.0,758.0,7,25.08
5087,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,26.4
332,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,61.99
5270,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,10.03
3196,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,100,55.94
3586,387.0,20.0,94.0,157.0,14.3,968.0,846.0,28,22.75
1258,200.0,133.7,0.0,192.0,0.0,965.4,806.9,3,16.11
4194,314.0,0.0,113.0,168.1,8.0,822.2,690.3,28,11.98
1451,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,100,43.57
2268,250.0,0.0,95.7,187.4,5.5,955.8,859.2,28,34.2
1116,237.5,0.0,0.0,228.0,0.0,932.0,594.0,90,29.39
1541,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,58.78
2259,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,29.39
4127,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,12.18
2940,150.0,0.0,0.0,182.0,3.0,1022.0,753.0,28,33.27
3605,393.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,50.77
3821,133.0,200.0,0.0,192.0,0.0,965.4,806.2,90,39.32
2932,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28,33.08
2170,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,32.04
445,194.7,0.0,194.9,143.3,11.6,1005.6,800.9,56,66.0
5186,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,14,17.54
4988,336.5,0.0,0.0,181.4,3.4,985.8,816.8,28,9.99
2603,236.8,177.8,0.0,185.7,0.0,1046.9,734.3,28,39.46
1413,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28,25.18
452,393.0,0.0,0.0,192.0,0.0,1040.6,734.3,7,17.34
4786,236.0,0.0,0.0,197.0,0.0,968.0,885.0,28,29.22
2611,229.7,0.0,118.3,195.5,4.6,927.4,758.6,7,26.31
5337,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,60.29
2029,397.0,0.0,0.0,192.0,0.0,940.6,756.8,90,43.57
4404,230.0,316.1,0.0,185.7,0.0,1006.4,709.5,56,28.63
14,342.0,38.0,0.0,228.0,0.0,932.0,670.0,3,13.18
4986,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,44.28
945,522.0,0.0,0.0,146.0,13.9,801.0,839.0,28,46.93
3227,382.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,28.63
247,144.8,0.0,133.6,144.7,11.2,1001.8,803.7,28,35.23
5044,313.3,144.7,0.0,178.5,8.0,1001.9,688.7,28,44.28
360,332.5,142.5,0.0,228.0,0.0,932.0,594.0,90,39.36
2692,277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,48.97
5032,166.8,114.0,0.0,228.0,0.0,932.0,670.0,180,48.97
3669,287.0,121.0,94.0,187.0,9.0,904.0,696.0,270,65.2
4001,251.4,0.0,118.3,188.5,5.8,1056.4,748.5,3,17.34
3268,116.0,0.0,0.0,192.0,0.0,909.8,891.9,28,19.99
1720,380.0,38.0,0.0,228.0,0.0,932.0,670.0,3,12.46
3710,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,37.91
2552,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,37.23
1592,374.0,187.0,0.0,145.9,22.0,944.7,755.8,91,76.24
4671,149.0,118.0,116.0,183.0,7.0,953.0,780.0,28,26.86
4083,164.0,0.0,125.1,143.3,12.0,1086.8,800.9,3,15.52
4441,312.7,160.5,0.0,177.6,9.6,916.6,759.5,28,25.97
5279,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,38.46
3332,145.9,183.9,0.0,179.9,9.1,884.9,812.6,28,38.8
490,375.0,0.0,0.0,186.0,12.3,852.0,783.0,7,29.75
4012,238.2,158.8,0.0,185.7,9.0,1047.8,739.3,28,79.3
862,166.8,0.0,150.2,140.8,10.2,1090.0,794.9,100,36.64
1006,339.0,0.0,0.0,186.0,0.0,1069.0,759.0,3,21.91
2589,133.0,0.0,0.0,196.0,3.0,949.0,795.0,28,51.96
1383,333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,45.85
2445,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,38.33
2860,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100,63.53
2118,304.0,76.0,0.0,228.0,0.0,932.0,670.0,270,33.21
1362,254.0,0.0,0.0,198.0,0.0,968.0,863.0,7,9.99
3980,298.1,0.0,108.9,209.7,8.0,838.5,815.4,28,40.86
506,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,31.18
1417,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,36.84
4681,167.0,189.0,167.0,164.9,15.0,944.7,755.8,28,21.07
25,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,17.84
1934,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,26.86
4247,133.0,200.0,0.0,192.0,0.0,965.4,806.2,3,10.73
1222,277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28,44.3
2627,326.5,0.0,137.9,199.0,11.0,801.1,792.5,28,34.2
1113,149.0,0.0,182.0,182.0,15.0,979.0,817.0,28,20.73
2977,322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,28.99
1552,385.0,0.0,0.0,186.0,0.0,966.0,763.0,270,25.22
4633,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,25.18
4006,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,90,32.92
1815,212.0,0.0,126.0,163.8,10.2,1058.7,900.9,56,56.61
5388,425.0,118.8,0.0,181.1,12.4,948.9,857.2,91,56.81
3469,304.0,76.0,0.0,214.0,0.0,966.0,763.0,28,38.46
433,255.0,0.0,0.0,192.0,0.0,889.8,945.0,360,45.84
4051,250.0,0.0,95.7,191.8,5.3,948.9,857.2,3,9.45
3694,427.5,106.3,0.0,153.5,16.5,852.1,594.0,56,55.5
4541,140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,42.33
3933,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,7,35.34
2439,284.0,15.0,141.0,179.0,10.9,801.0,801.0,3,13.29
2549,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,26.32
2702,165.0,0.0,132.1,175.1,7.5,1005.8,905.9,100,23.52
3704,200.0,133.0,0.0,192.0,0.0,1047.0,806.2,28,57.6
2488,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,33.01
2119,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,6.28
3406,144.7,0.0,143.8,168.1,8.1,838.9,709.3,28,25.18
1102,190.7,0.0,125.2,162.1,9.9,1046.9,804.0,3,6.88
3819,193.5,290.2,0.0,185.7,0.0,998.2,749.1,28,23.52
1961,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28,68.75
2974,198.6,132.4,0.0,192.0,0.0,978.4,895.3,28,24.5
4296,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,3,40.6
156,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.96
3483,166.2,250.2,0.0,203.5,0.0,958.2,800.1,28,26.15
194,190.7,0.0,125.4,162.1,7.8,1090.0,802.6,56,60.29
615,157.0,236.0,0.0,193.0,0.0,968.0,695.0,28,61.09
643,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,47.28
5297,284.0,0.0,142.0,178.0,10.9,842.0,801.0,28,42.29
4046,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3,7.32
1068,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,33.3
3539,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,18.13
5283,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,72.99
3844,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,40.93
3082,275.1,0.0,95.7,191.8,5.3,948.9,830.8,28,39.42
4750,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,50.94
3580,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,55.51
330,307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,10.34
1965,500.0,0.0,0.0,195.0,6.0,1033.0,655.0,28,44.09
3113,313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,60.29
2784,288.0,192.0,0.0,192.0,0.0,972.6,716.1,28,37.91
622,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,61.07
2100,439.0,177.0,97.4,181.7,14.3,838.2,707.9,28,51.43
1670,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,26.91
3822,385.0,0.0,0.0,186.0,0.0,966.0,763.0,90,31.03
4002,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3,13.12
3390,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3,14.99
2303,255.0,0.0,0.0,198.0,0.0,968.0,968.0,7,11.98
3333,380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,48.72
1835,284.0,0.0,141.0,200.0,1.7,942.0,801.0,28,33.12
3163,198.6,0.0,0.0,192.0,0.0,978.4,825.5,7,16.88
3542,155.0,183.0,178.0,183.0,5.0,868.0,868.0,28,46.64
755,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,36.64
518,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28,33.05
4372,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,23.22
32,318.8,212.5,0.0,155.7,14.3,852.1,880.4,28,50.66
3431,491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,30.14
5335,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,60.95
2955,491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,66.0
1157,387.0,20.0,94.0,157.0,13.9,938.0,845.0,28,59.76
1892,325.6,250.2,0.0,185.7,0.0,1040.6,674.3,3,17.6
4647,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,8.49
744,212.5,0.0,100.4,159.3,0.0,1007.8,903.6,14,25.89
4979,190.0,190.0,0.0,185.7,0.0,1069.2,754.3,7,9.73
1881,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,26.15
5271,313.0,161.0,0.0,178.0,9.0,917.0,759.0,28,41.37
1705,500.0,0.0,0.0,200.0,5.0,1125.0,613.0,28,23.52
2915,254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,33.01
1858,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,26.31
2807,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,36.94
2135,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,10.03
103,500.0,0.0,0.0,192.0,0.0,1125.0,613.0,1,31.54
3426,237.5,237.5,0.0,228.0,0.0,932.0,594.0,180,33.72
2251,157.0,116.0,0.0,192.0,0.0,935.4,781.2,28,39.94
783,166.8,0.0,163.0,176.5,4.5,1058.7,780.1,14,29.75
2209,288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,56.74
2927,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,37.72
229,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,24.1
857,158.8,0.0,124.1,158.5,11.3,1078.7,794.9,3,15.42
4181,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,28.8
1401,425.0,106.3,0.0,153.5,16.5,852.1,803.7,91,42.64
2759,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,41.37
408,213.8,98.1,24.5,181.7,6.9,1065.8,785.5,3,14.5
170,218.2,54.6,123.8,140.8,11.9,1075.7,792.7,14,41.05
540,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,9.85
1874,153.1,145.0,113.0,178.9,8.0,1001.9,688.7,28,37.26
4294,266.0,114.0,0.0,192.0,0.0,879.0,762.0,28,55.9
2696,290.4,0.0,96.2,191.8,9.4,870.1,865.0,100,41.16
2995,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3,11.41
613,276.0,119.0,0.0,190.0,9.0,1012.0,830.0,28,63.53
4438,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,47.82
4160,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,37.68
4023,387.0,20.0,94.0,157.0,14.3,938.0,845.0,28,27.83
1161,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,49.77
4807,275.1,0.0,121.6,174.8,9.9,1053.5,753.5,3,15.34
4587,251.4,0.0,118.3,188.5,5.8,1080.8,753.5,3,9.99
2517,200.0,133.0,0.0,180.0,0.0,1125.0,845.0,7,21.16
1700,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,41.05
3133,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,4.83
4128,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,63.4
1609,231.8,0.0,0.0,170.2,7.6,1056.4,799.5,56,56.34
2685,173.0,50.1,173.0,164.8,6.0,1007.2,793.5,3,19.01
2572,222.4,0.0,96.7,189.3,4.5,967.1,870.3,28,33.95
564,261.0,100.0,78.0,171.0,10.0,936.0,763.0,28,41.16
5371,198.6,132.4,0.0,192.0,0.0,978.4,825.5,90,60.2
4700,313.3,0.0,0.0,175.5,8.6,1046.9,611.8,28,34.68
4964,393.0,0.0,0.0,192.0,0.0,940.0,758.0,7,13.29
2225,220.8,0.0,0.0,185.7,0.0,1055.0,744.3,7,13.12
5259,380.0,95.0,0.0,228.0,0.0,932.0,594.0,90,37.42
4100,374.0,189.2,0.0,170.1,11.6,926.1,756.7,56,46.8
2312,252.0,0.0,98.0,146.0,14.3,946.0,856.0,28,22.75
1878,475.0,118.8,0.0,181.1,8.9,852.1,781.5,91,28.94
5328,277.0,0.0,0.0,182.0,5.5,971.0,760.0,28,33.8
5117,275.1,151.2,0.0,126.6,9.9,1053.6,748.5,28,30.12
5140,210.7,316.1,0.0,185.7,0.0,977.0,689.3,28,39.94
2059,264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,56.63
4568,238.1,316.1,0.0,185.7,10.3,927.4,689.3,28,38.21
4325,250.0,0.0,0.0,191.8,6.1,858.2,893.7,14,24.89
4025,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,48.7
2534,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,29.23
1172,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,37.92
3787,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,28.63
325,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,46.24
1051,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,100,40.06
3781,213.8,98.1,24.5,181.7,6.7,1066.0,785.5,14,29.16
3855,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,31.54
4947,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,23.69
3868,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,43.38
1751,255.0,0.0,0.0,192.0,0.0,968.0,885.0,28,46.8
3026,212.0,0.0,124.8,159.0,3.0,1085.4,799.5,28,30.39
